email_text,feature1_subject_length,feature2_body_length,feature3_exclamation_count,feature4_capital_ratio,feature5_has_free,feature6_has_offer,feature7_has_urgent,feature8_num_links,feature9_has_attachment,feature10_is_known_domain,label
"Asunto: Correo Personal de Colega
Cuerpo: Gracias por tu pago de $443. Recibo #XVBU adjunto.",25,50,0,0.12,0,0,0,1,0,1,HAM
"Asunto: Estado de Cuenta Mensual
Cuerpo: Estimado Alicia, adjunta tu factura por $174 con vencimiento el 2023-12-14. Gracias.",24,84,0,0.03571428571428571,0,0,0,1,1,1,HAM
"Asunto: Notificación de Actualización de Cuenta
Cuerpo: Gracias por tu pago de $111. Recibo #jsXP adjunto.",39,50,0,0.08,0,0,0,1,1,1,HAM
"Asunto: Confirmación de Pedido #xbz1T
Cuerpo: Gracias por tu pago de $204. Recibo #tZPE adjunto.",29,50,0,0.1,0,0,0,1,1,1,HAM
"Asunto: Hola del Equipo de Soporte
Cuerpo: Recordatorio: Reunión el 2023-07-05 a las 09:00. Agenda: Discutir hitos del proyecto.",26,85,0,0.047058823529411764,0,0,0,1,1,0,HAM
"Asunto: Estado de Cuenta Mensual
Cuerpo: Gracias por tu pago de $35. Recibo #FZpq adjunto.",24,49,0,0.08163265306122448,0,0,0,0,1,0,HAM
"Asunto: Notificación de Actualización de Cuenta
Cuerpo: Estimado Alicia, adjunta tu factura por $140 con vencimiento el 2023-02-14. Gracias.",39,84,0,0.03571428571428571,0,0,0,0,1,1,HAM
"Asunto: Recordatorio de Reunión de Equipo
Cuerpo: Recordatorio: Reunión el 2023-07-06 a las 14:00. Agenda: Discutir hitos del proyecto.",33,85,0,0.047058823529411764,0,0,0,0,1,0,HAM
"Asunto: Correo Personal de Colega
Cuerpo: Gracias por tu pago de $497. Recibo #ghlm adjunto.",25,50,0,0.04,0,0,0,0,0,1,HAM
"Asunto: Actualización de Estado del Proyecto
Cuerpo: Recordatorio: Reunión el 2023-03-14 a las 17:00. Agenda: Discutir hitos del proyecto.",36,85,0,0.047058823529411764,0,0,0,1,1,1,HAM
"Asunto: Confirmación de Pedido #Xpeuv
Cuerpo: El saldo de tu cuenta es $9710. Transacción reciente: $193 el 2023-11-22.",29,73,0,0.0273972602739726,0,0,0,1,1,1,HAM
"Asunto: Notificación de Actualización de Cuenta
Cuerpo: Hola Emma, tu pedido #HYGeG ha sido enviado. Seguimiento: l1Qwjoc4F3.",39,69,0,0.13043478260869565,0,0,0,1,0,0,HAM
"Asunto: Factura #FOZK por Servicios
Cuerpo: Gracias por tu pago de $378. Recibo #Ygph adjunto.",27,50,0,0.06,0,0,0,0,0,1,HAM
"Asunto: Gracias por Tu Pedido
Cuerpo: Gracias por tu pago de $428. Recibo #KXfg adjunto.",21,50,0,0.08,0,0,0,1,0,0,HAM
"Asunto: Notificación de Actualización de Cuenta
Cuerpo: Estimado Roberto, adjunta tu factura por $300 con vencimiento el 2023-07-21. Gracias.",39,85,0,0.03529411764705882,0,0,0,1,1,1,HAM
"Asunto: Confirmación de Pedido #3ich0
Cuerpo: Recordatorio: Reunión el 2023-08-25 a las 17:00. Agenda: Discutir hitos del proyecto.",29,85,0,0.047058823529411764,0,0,0,1,1,1,HAM
"Asunto: Recordatorio de Reunión de Equipo
Cuerpo: Gracias por tu pago de $363. Recibo #2Qck adjunto.",33,50,0,0.06,0,0,0,1,0,1,HAM
"Asunto: Correo Personal de Colega
Cuerpo: Estimado Roberto, adjunta tu factura por $43 con vencimiento el 2023-02-01. Gracias.",25,84,0,0.03571428571428571,0,0,0,0,0,1,HAM
"Asunto: Confirmación de Pedido #rmA7R
Cuerpo: El saldo de tu cuenta es $6990. Transacción reciente: $252 el 2023-10-20.",29,73,0,0.0273972602739726,0,0,0,1,0,1,HAM
"Asunto: Gracias por Tu Pedido
Cuerpo: Estimado Emma, adjunta tu factura por $29 con vencimiento el 2023-06-12. Gracias.",21,81,0,0.037037037037037035,0,0,0,1,0,1,HAM
"Asunto: Recibo de Pago #GknJ
Cuerpo: Recordatorio: Reunión el 2023-03-15 a las 17:00. Agenda: Discutir hitos del proyecto.",20,85,0,0.047058823529411764,0,0,0,1,1,1,HAM
"Asunto: Correo Personal de Colega
Cuerpo: Hola Alicia, tu pedido #vavNg ha sido enviado. Seguimiento: 6iAyyxNcxm.",25,71,0,0.08450704225352113,0,0,0,0,1,1,HAM
"Asunto: Actualización de Estado del Proyecto
Cuerpo: El saldo de tu cuenta es $570. Transacción reciente: $123 el 2023-11-03.",36,72,0,0.027777777777777776,0,0,0,1,0,1,HAM
"Asunto: Correo Personal de Amigo
Cuerpo: Recordatorio: Reunión el 2023-07-15 a las 12:00. Agenda: Discutir hitos del proyecto.",24,85,0,0.047058823529411764,0,0,0,0,0,1,HAM
"Asunto: Recibo de Pago #gwqP
Cuerpo: Hola Emma, tu pedido #OezM5 ha sido enviado. Seguimiento: XdjJmJj63a.",20,69,0,0.11594202898550725,0,0,0,1,1,1,HAM
"Asunto: Estado de Cuenta Mensual
Cuerpo: Recordatorio: Reunión el 2023-07-09 a las 14:00. Agenda: Discutir hitos del proyecto.",24,85,0,0.047058823529411764,0,0,0,1,1,1,HAM
"Asunto: Correo Personal de Amigo
Cuerpo: Hola Roberto, tu pedido #aJ2ks ha sido enviado. Seguimiento: Z7BRY1uezI.",24,72,0,0.125,0,0,0,0,1,1,HAM
"Asunto: Estado de Cuenta Mensual
Cuerpo: Recordatorio: Reunión el 2023-10-11 a las 14:00. Agenda: Discutir hitos del proyecto.",24,85,0,0.047058823529411764,0,0,0,1,0,1,HAM
"Asunto: Gracias por Tu Pedido
Cuerpo: Recordatorio: Reunión el 2023-05-25 a las 17:00. Agenda: Discutir hitos del proyecto.",21,85,0,0.047058823529411764,0,0,0,1,0,0,HAM
"Asunto: Recordatorio de Reunión de Equipo
Cuerpo: Estimado Alicia, adjunta tu factura por $230 con vencimiento el 2023-07-27. Gracias.",33,84,0,0.03571428571428571,0,0,0,1,1,1,HAM
"Asunto: Recibo de Pago #mwQ5
Cuerpo: Hola Alicia, tu pedido #14LX1 ha sido enviado. Seguimiento: Y9i8x4HTXe.",20,71,0,0.1267605633802817,0,0,0,0,0,0,HAM
"Asunto: Recibo de Pago #NakK
Cuerpo: Gracias por tu pago de $380. Recibo #NakK adjunto.",20,50,0,0.08,0,0,0,0,0,1,HAM
"Asunto: Notificación de Actualización de Cuenta
Cuerpo: Hola Roberto, tu pedido #UsIEO ha sido enviado. Seguimiento: nvvQqGoips.",39,72,0,0.125,0,0,0,1,1,1,HAM
"Asunto: Factura #ylKA por Servicios
Cuerpo: Estimado Emma, adjunta tu factura por $390 con vencimiento el 2023-02-03. Gracias.",27,82,0,0.036585365853658534,0,0,0,0,1,1,HAM
"Asunto: Confirmación de Pedido #geklh
Cuerpo: Estimado Emma, adjunta tu factura por $147 con vencimiento el 2023-11-16. Gracias.",29,82,0,0.036585365853658534,0,0,0,1,0,1,HAM
"Asunto: Gracias por Tu Pedido
Cuerpo: Gracias por tu pago de $137. Recibo #oAxU adjunto.",21,50,0,0.08,0,0,0,1,1,1,HAM
"Asunto: Hola del Equipo de Soporte
Cuerpo: El saldo de tu cuenta es $411. Transacción reciente: $60 el 2023-09-02.",26,71,0,0.028169014084507043,0,0,0,0,0,1,HAM
"Asunto: Hola del Equipo de Soporte
Cuerpo: Gracias por tu pago de $482. Recibo #rIQE adjunto.",26,50,0,0.1,0,0,0,0,0,1,HAM
"Asunto: Confirmación de Pedido #frdUb
Cuerpo: Gracias por tu pago de $380. Recibo #A9R3 adjunto.",29,50,0,0.08,0,0,0,1,1,1,HAM
"Asunto: Notificación de Actualización de Cuenta
Cuerpo: El saldo de tu cuenta es $8459. Transacción reciente: $298 el 2023-11-22.",39,73,0,0.0273972602739726,0,0,0,0,0,1,HAM
"Asunto: Recordatorio de Reunión de Equipo
Cuerpo: El saldo de tu cuenta es $8872. Transacción reciente: $67 el 2023-04-21.",33,72,0,0.027777777777777776,0,0,0,0,0,1,HAM
"Asunto: Gracias por Tu Pedido
Cuerpo: Estimado Alicia, adjunta tu factura por $259 con vencimiento el 2023-07-05. Gracias.",21,84,0,0.03571428571428571,0,0,0,0,0,1,HAM
"Asunto: Factura #yjuw por Servicios
Cuerpo: El saldo de tu cuenta es $2828. Transacción reciente: $228 el 2023-09-08.",27,73,0,0.0273972602739726,0,0,0,1,1,1,HAM
"Asunto: Confirmación de Pedido #nl4N4
Cuerpo: Hola Emma, tu pedido #nl4N4 ha sido enviado. Seguimiento: wuYMULfhe6.",29,69,0,0.11594202898550725,0,0,0,0,1,1,HAM
"Asunto: Notificación de Actualización de Cuenta
Cuerpo: Gracias por tu pago de $373. Recibo #6mjG adjunto.",39,50,0,0.06,0,0,0,1,0,0,HAM
"Asunto: Gracias por Tu Pedido
Cuerpo: Hola Roberto, tu pedido #k5pLz ha sido enviado. Seguimiento: 7Op7ahJ0wt.",21,72,0,0.08333333333333333,0,0,0,0,1,0,HAM
"Asunto: Correo Personal de Amigo
Cuerpo: Recordatorio: Reunión el 2023-08-05 a las 13:00. Agenda: Discutir hitos del proyecto.",24,85,0,0.047058823529411764,0,0,0,1,0,1,HAM
"Asunto: Actualización de Estado del Proyecto
Cuerpo: El saldo de tu cuenta es $3239. Transacción reciente: $129 el 2023-10-19.",36,73,0,0.0273972602739726,0,0,0,0,0,0,HAM
"Asunto: Actualización de Estado del Proyecto
Cuerpo: Estimado Juan, adjunta tu factura por $87 con vencimiento el 2023-06-25. Gracias.",36,81,0,0.037037037037037035,0,0,0,1,1,1,HAM
"Asunto: Actualización de Estado del Proyecto
Cuerpo: Recordatorio: Reunión el 2023-03-25 a las 11:00. Agenda: Discutir hitos del proyecto.",36,85,0,0.047058823529411764,0,0,0,0,0,0,HAM
"Asunto: Recibo de Pago #j8cf
Cuerpo: Recordatorio: Reunión el 2023-11-24 a las 13:00. Agenda: Discutir hitos del proyecto.",20,85,0,0.047058823529411764,0,0,0,0,1,1,HAM
"Asunto: Gracias por Tu Pedido
Cuerpo: Hola Roberto, tu pedido #F0JHv ha sido enviado. Seguimiento: aBOnFMgqru.",21,72,0,0.1388888888888889,0,0,0,0,0,1,HAM
"Asunto: Notificación de Actualización de Cuenta
Cuerpo: Estimado Emma, adjunta tu factura por $46 con vencimiento el 2023-03-16. Gracias.",39,81,0,0.037037037037037035,0,0,0,0,1,1,HAM
"Asunto: Recibo de Pago #8Nys
Cuerpo: Estimado Juan, adjunta tu factura por $70 con vencimiento el 2023-02-20. Gracias.",20,81,0,0.037037037037037035,0,0,0,0,0,1,HAM
"Asunto: Gracias por Tu Pedido
Cuerpo: Hola Roberto, tu pedido #I8UwK ha sido enviado. Seguimiento: s6m67OItXx.",21,72,0,0.125,0,0,0,1,0,1,HAM
"Asunto: Recordatorio de Reunión de Equipo
Cuerpo: El saldo de tu cuenta es $9754. Transacción reciente: $494 el 2023-01-23.",33,73,0,0.0273972602739726,0,0,0,0,1,0,HAM
"Asunto: Confirmación de Pedido #SxI3A
Cuerpo: Estimado Emma, adjunta tu factura por $458 con vencimiento el 2023-11-16. Gracias.",29,82,0,0.036585365853658534,0,0,0,1,1,1,HAM
"Asunto: Correo Personal de Amigo
Cuerpo: El saldo de tu cuenta es $7234. Transacción reciente: $331 el 2023-02-17.",24,73,0,0.0273972602739726,0,0,0,0,1,1,HAM
"Asunto: Estado de Cuenta Mensual
Cuerpo: Recordatorio: Reunión el 2023-12-21 a las 11:00. Agenda: Discutir hitos del proyecto.",24,85,0,0.047058823529411764,0,0,0,1,1,1,HAM
"Asunto: Correo Personal de Colega
Cuerpo: Recordatorio: Reunión el 2023-02-20 a las 13:00. Agenda: Discutir hitos del proyecto.",25,85,0,0.047058823529411764,0,0,0,0,1,1,HAM
"Asunto: Factura #XdzM por Servicios
Cuerpo: Gracias por tu pago de $498. Recibo #orbQ adjunto.",27,50,0,0.06,0,0,0,1,0,1,HAM
"Asunto: Recibo de Pago #bldN
Cuerpo: Recordatorio: Reunión el 2023-11-10 a las 15:00. Agenda: Discutir hitos del proyecto.",20,85,0,0.047058823529411764,0,0,0,0,1,1,HAM
"Asunto: Correo Personal de Amigo
Cuerpo: Recordatorio: Reunión el 2023-02-14 a las 17:00. Agenda: Discutir hitos del proyecto.",24,85,0,0.047058823529411764,0,0,0,0,1,1,HAM
"Asunto: Recibo de Pago #jS5p
Cuerpo: Hola Roberto, tu pedido #jKqEu ha sido enviado. Seguimiento: POcYmHiK5c.",20,72,0,0.1388888888888889,0,0,0,1,0,1,HAM
"Asunto: Notificación de Actualización de Cuenta
Cuerpo: El saldo de tu cuenta es $5011. Transacción reciente: $233 el 2023-08-12.",39,73,0,0.0273972602739726,0,0,0,0,0,0,HAM
"Asunto: Estado de Cuenta Mensual
Cuerpo: Recordatorio: Reunión el 2023-06-28 a las 10:00. Agenda: Discutir hitos del proyecto.",24,85,0,0.047058823529411764,0,0,0,1,1,1,HAM
"Asunto: Confirmación de Pedido #E0Pr0
Cuerpo: Gracias por tu pago de $123. Recibo #xjNC adjunto.",29,50,0,0.08,0,0,0,0,0,0,HAM
"Asunto: Notificación de Actualización de Cuenta
Cuerpo: Recordatorio: Reunión el 2023-01-20 a las 12:00. Agenda: Discutir hitos del proyecto.",39,85,0,0.047058823529411764,0,0,0,0,0,0,HAM
"Asunto: Notificación de Actualización de Cuenta
Cuerpo: El saldo de tu cuenta es $371. Transacción reciente: $293 el 2023-07-08.",39,72,0,0.027777777777777776,0,0,0,0,1,0,HAM
"Asunto: Correo Personal de Colega
Cuerpo: Estimado Juan, adjunta tu factura por $268 con vencimiento el 2023-11-27. Gracias.",25,82,0,0.036585365853658534,0,0,0,0,0,1,HAM
"Asunto: Hola del Equipo de Soporte
Cuerpo: Gracias por tu pago de $422. Recibo #lS7A adjunto.",26,50,0,0.08,0,0,0,1,1,1,HAM
"Asunto: Gracias por Tu Pedido
Cuerpo: El saldo de tu cuenta es $1475. Transacción reciente: $216 el 2023-03-19.",21,73,0,0.0273972602739726,0,0,0,0,0,1,HAM
"Asunto: Recibo de Pago #4zqc
Cuerpo: Gracias por tu pago de $221. Recibo #4zqc adjunto.",20,50,0,0.04,0,0,0,1,1,1,HAM
"Asunto: Estado de Cuenta Mensual
Cuerpo: Recordatorio: Reunión el 2023-03-17 a las 10:00. Agenda: Discutir hitos del proyecto.",24,85,0,0.047058823529411764,0,0,0,0,0,0,HAM
"Asunto: Estado de Cuenta Mensual
Cuerpo: Estimado Juan, adjunta tu factura por $214 con vencimiento el 2023-03-18. Gracias.",24,82,0,0.036585365853658534,0,0,0,1,0,1,HAM
"Asunto: Actualización de Estado del Proyecto
Cuerpo: Hola Juan, tu pedido #Zfgij ha sido enviado. Seguimiento: X3uVbkFYHK.",36,69,0,0.14492753623188406,0,0,0,0,1,0,HAM
"Asunto: Confirmación de Pedido #ow0M1
Cuerpo: Hola Emma, tu pedido #ow0M1 ha sido enviado. Seguimiento: 1SrpSRZChj.",29,69,0,0.13043478260869565,0,0,0,0,0,1,HAM
"Asunto: Actualización de Estado del Proyecto
Cuerpo: Recordatorio: Reunión el 2023-01-02 a las 09:00. Agenda: Discutir hitos del proyecto.",36,85,0,0.047058823529411764,0,0,0,1,1,1,HAM
"Asunto: Recordatorio de Reunión de Equipo
Cuerpo: Hola Alicia, tu pedido #6KctB ha sido enviado. Seguimiento: B3YviMor2L.",33,71,0,0.1267605633802817,0,0,0,1,1,1,HAM
"Asunto: Recordatorio de Reunión de Equipo
Cuerpo: Gracias por tu pago de $376. Recibo #UIkv adjunto.",33,50,0,0.08,0,0,0,0,0,0,HAM
"Asunto: Notificación de Actualización de Cuenta
Cuerpo: Hola Juan, tu pedido #OZ9Ig ha sido enviado. Seguimiento: Gkev26ACXf.",39,69,0,0.14492753623188406,0,0,0,1,0,1,HAM
"Asunto: Actualización de Estado del Proyecto
Cuerpo: Recordatorio: Reunión el 2023-06-15 a las 11:00. Agenda: Discutir hitos del proyecto.",36,85,0,0.047058823529411764,0,0,0,1,1,1,HAM
"Asunto: Actualización de Estado del Proyecto
Cuerpo: Gracias por tu pago de $139. Recibo #TMwK adjunto.",36,50,0,0.1,0,0,0,0,0,1,HAM
"Asunto: Gracias por Tu Pedido
Cuerpo: El saldo de tu cuenta es $6608. Transacción reciente: $115 el 2023-01-21.",21,73,0,0.0273972602739726,0,0,0,1,1,1,HAM
"Asunto: Actualización de Estado del Proyecto
Cuerpo: Hola Juan, tu pedido #2PnyJ ha sido enviado. Seguimiento: OAPBOxz9t4.",36,69,0,0.14492753623188406,0,0,0,0,0,1,HAM
"Asunto: Gracias por Tu Pedido
Cuerpo: El saldo de tu cuenta es $4468. Transacción reciente: $29 el 2023-02-09.",21,72,0,0.027777777777777776,0,0,0,0,0,1,HAM
"Asunto: Recibo de Pago #E3ev
Cuerpo: Recordatorio: Reunión el 2023-02-28 a las 13:00. Agenda: Discutir hitos del proyecto.",20,85,0,0.047058823529411764,0,0,0,1,0,1,HAM
"Asunto: Gracias por Tu Pedido
Cuerpo: Recordatorio: Reunión el 2023-05-12 a las 09:00. Agenda: Discutir hitos del proyecto.",21,85,0,0.047058823529411764,0,0,0,1,1,1,HAM
"Asunto: Estado de Cuenta Mensual
Cuerpo: Gracias por tu pago de $80. Recibo #e7Mp adjunto.",24,49,0,0.061224489795918366,0,0,0,1,1,1,HAM
"Asunto: Confirmación de Pedido #SR2WL
Cuerpo: El saldo de tu cuenta es $4795. Transacción reciente: $21 el 2023-04-12.",29,72,0,0.027777777777777776,0,0,0,0,0,1,HAM
"Asunto: Estado de Cuenta Mensual
Cuerpo: Estimado Juan, adjunta tu factura por $480 con vencimiento el 2023-06-03. Gracias.",24,82,0,0.036585365853658534,0,0,0,1,0,1,HAM
"Asunto: Estado de Cuenta Mensual
Cuerpo: Estimado Roberto, adjunta tu factura por $47 con vencimiento el 2023-03-15. Gracias.",24,84,0,0.03571428571428571,0,0,0,0,1,1,HAM
"Asunto: Correo Personal de Colega
Cuerpo: El saldo de tu cuenta es $1729. Transacción reciente: $215 el 2023-03-12.",25,73,0,0.0273972602739726,0,0,0,1,1,0,HAM
"Asunto: Factura #37Zz por Servicios
Cuerpo: Recordatorio: Reunión el 2023-05-26 a las 10:00. Agenda: Discutir hitos del proyecto.",27,85,0,0.047058823529411764,0,0,0,1,0,1,HAM
"Asunto: Confirmación de Pedido #gb0Ov
Cuerpo: Recordatorio: Reunión el 2023-04-18 a las 13:00. Agenda: Discutir hitos del proyecto.",29,85,0,0.047058823529411764,0,0,0,1,1,0,HAM
"Asunto: Estado de Cuenta Mensual
Cuerpo: Estimado Roberto, adjunta tu factura por $104 con vencimiento el 2023-03-14. Gracias.",24,85,0,0.03529411764705882,0,0,0,0,1,1,HAM
"Asunto: Actualización de Estado del Proyecto
Cuerpo: El saldo de tu cuenta es $2857. Transacción reciente: $371 el 2023-06-17.",36,73,0,0.0273972602739726,0,0,0,0,0,1,HAM
"Asunto: Estado de Cuenta Mensual
Cuerpo: Estimado Roberto, adjunta tu factura por $243 con vencimiento el 2023-12-19. Gracias.",24,85,0,0.03529411764705882,0,0,0,0,1,1,HAM
"Asunto: Correo Personal de Amigo
Cuerpo: El saldo de tu cuenta es $8062. Transacción reciente: $53 el 2023-12-04.",24,72,0,0.027777777777777776,0,0,0,1,0,0,HAM
"Asunto: Factura #szn8 por Servicios
Cuerpo: Hola Emma, tu pedido #1n2gF ha sido enviado. Seguimiento: 0RhtKga6VQ.",27,69,0,0.11594202898550725,0,0,0,1,0,1,HAM
"Asunto: Confirmación de Pedido #cnXMn
Cuerpo: Hola Juan, tu pedido #cnXMn ha sido enviado. Seguimiento: ggVOq7XhNp.",29,69,0,0.13043478260869565,0,0,0,1,1,0,HAM
"Asunto: Estado de Cuenta Mensual
Cuerpo: El saldo de tu cuenta es $3138. Transacción reciente: $155 el 2023-01-24.",24,73,0,0.0273972602739726,0,0,0,0,1,1,HAM
"Asunto: Gracias por Tu Pedido
Cuerpo: Estimado Roberto, adjunta tu factura por $170 con vencimiento el 2023-12-25. Gracias.",21,85,0,0.03529411764705882,0,0,0,0,1,1,HAM
"Asunto: Correo Personal de Amigo
Cuerpo: El saldo de tu cuenta es $5236. Transacción reciente: $59 el 2023-10-10.",24,72,0,0.027777777777777776,0,0,0,0,0,1,HAM
"Asunto: Confirmación de Pedido #lgrVg
Cuerpo: Hola Roberto, tu pedido #lgrVg ha sido enviado. Seguimiento: HVO3AoAIX5.",29,72,0,0.1527777777777778,0,0,0,0,0,1,HAM
"Asunto: Correo Personal de Colega
Cuerpo: Hola Alicia, tu pedido #zZDqe ha sido enviado. Seguimiento: ngGEwWLfHL.",25,71,0,0.15492957746478872,0,0,0,0,0,0,HAM
"Asunto: Hola del Equipo de Soporte
Cuerpo: El saldo de tu cuenta es $6464. Transacción reciente: $314 el 2023-10-12.",26,73,0,0.0273972602739726,0,0,0,0,1,0,HAM
"Asunto: Confirmación de Pedido #mHKWu
Cuerpo: Gracias por tu pago de $154. Recibo #qnvo adjunto.",29,50,0,0.04,0,0,0,0,0,0,HAM
"Asunto: Recordatorio de Reunión de Equipo
Cuerpo: El saldo de tu cuenta es $1565. Transacción reciente: $175 el 2023-05-26.",33,73,0,0.0273972602739726,0,0,0,1,0,1,HAM
"Asunto: Notificación de Actualización de Cuenta
Cuerpo: Estimado Roberto, adjunta tu factura por $332 con vencimiento el 2023-09-12. Gracias.",39,85,0,0.03529411764705882,0,0,0,1,1,1,HAM
"Asunto: Actualización de Estado del Proyecto
Cuerpo: Recordatorio: Reunión el 2023-06-20 a las 17:00. Agenda: Discutir hitos del proyecto.",36,85,0,0.047058823529411764,0,0,0,1,1,1,HAM
"Asunto: Recibo de Pago #Ku2P
Cuerpo: Recordatorio: Reunión el 2023-02-04 a las 14:00. Agenda: Discutir hitos del proyecto.",20,85,0,0.047058823529411764,0,0,0,1,0,1,HAM
"Asunto: Factura #NNCg por Servicios
Cuerpo: Estimado Juan, adjunta tu factura por $243 con vencimiento el 2023-06-20. Gracias.",27,82,0,0.036585365853658534,0,0,0,1,1,1,HAM
"Asunto: Confirmación de Pedido #Or1w6
Cuerpo: El saldo de tu cuenta es $5553. Transacción reciente: $84 el 2023-02-13.",29,72,0,0.027777777777777776,0,0,0,0,1,1,HAM
"Asunto: Factura #gwFw por Servicios
Cuerpo: Estimado Emma, adjunta tu factura por $44 con vencimiento el 2023-01-13. Gracias.",27,81,0,0.037037037037037035,0,0,0,0,1,1,HAM
"Asunto: Notificación de Actualización de Cuenta
Cuerpo: Recordatorio: Reunión el 2023-08-08 a las 09:00. Agenda: Discutir hitos del proyecto.",39,85,0,0.047058823529411764,0,0,0,0,1,1,HAM
"Asunto: Recibo de Pago #yXuI
Cuerpo: Recordatorio: Reunión el 2023-05-04 a las 09:00. Agenda: Discutir hitos del proyecto.",20,85,0,0.047058823529411764,0,0,0,1,0,0,HAM
"Asunto: Notificación de Actualización de Cuenta
Cuerpo: Recordatorio: Reunión el 2023-02-24 a las 16:00. Agenda: Discutir hitos del proyecto.",39,85,0,0.047058823529411764,0,0,0,1,1,1,HAM
"Asunto: Gracias por Tu Pedido
Cuerpo: El saldo de tu cuenta es $1926. Transacción reciente: $206 el 2023-08-23.",21,73,0,0.0273972602739726,0,0,0,1,1,1,HAM
"Asunto: Confirmación de Pedido #xmxyL
Cuerpo: El saldo de tu cuenta es $314. Transacción reciente: $283 el 2023-11-05.",29,72,0,0.027777777777777776,0,0,0,0,1,1,HAM
"Asunto: Gracias por Tu Pedido
Cuerpo: Gracias por tu pago de $41. Recibo #mNpO adjunto.",21,49,0,0.08163265306122448,0,0,0,0,0,1,HAM
"Asunto: Recibo de Pago #QjX2
Cuerpo: Hola Alicia, tu pedido #FB7j8 ha sido enviado. Seguimiento: 1WyxdJeaqC.",20,71,0,0.11267605633802817,0,0,0,0,0,1,HAM
"Asunto: Correo Personal de Amigo
Cuerpo: Recordatorio: Reunión el 2023-08-08 a las 10:00. Agenda: Discutir hitos del proyecto.",24,85,0,0.047058823529411764,0,0,0,1,1,0,HAM
"Asunto: Factura #JLHO por Servicios
Cuerpo: Estimado Emma, adjunta tu factura por $184 con vencimiento el 2023-06-19. Gracias.",27,82,0,0.036585365853658534,0,0,0,0,1,1,HAM
"Asunto: Estado de Cuenta Mensual
Cuerpo: Recordatorio: Reunión el 2023-08-20 a las 11:00. Agenda: Discutir hitos del proyecto.",24,85,0,0.047058823529411764,0,0,0,1,0,1,HAM
"Asunto: Estado de Cuenta Mensual
Cuerpo: Hola Roberto, tu pedido #rbVMa ha sido enviado. Seguimiento: WfeOD0GLoc.",24,72,0,0.1388888888888889,0,0,0,0,0,0,HAM
"Asunto: Correo Personal de Colega
Cuerpo: Hola Roberto, tu pedido #UmMgE ha sido enviado. Seguimiento: 8aD1zHV1bs.",25,72,0,0.125,0,0,0,0,0,1,HAM
"Asunto: Notificación de Actualización de Cuenta
Cuerpo: Estimado Alicia, adjunta tu factura por $296 con vencimiento el 2023-07-27. Gracias.",39,84,0,0.03571428571428571,0,0,0,1,1,1,HAM
"Asunto: Recordatorio de Reunión de Equipo
Cuerpo: Gracias por tu pago de $498. Recibo #INTx adjunto.",33,50,0,0.1,0,0,0,1,0,1,HAM
"Asunto: Hola del Equipo de Soporte
Cuerpo: Estimado Emma, adjunta tu factura por $248 con vencimiento el 2023-07-26. Gracias.",26,82,0,0.036585365853658534,0,0,0,1,0,0,HAM
"Asunto: Notificación de Actualización de Cuenta
Cuerpo: Recordatorio: Reunión el 2023-09-13 a las 17:00. Agenda: Discutir hitos del proyecto.",39,85,0,0.047058823529411764,0,0,0,1,0,1,HAM
"Asunto: Correo Personal de Colega
Cuerpo: Gracias por tu pago de $471. Recibo #QGVI adjunto.",25,50,0,0.12,0,0,0,0,1,0,HAM
"Asunto: Hola del Equipo de Soporte
Cuerpo: Gracias por tu pago de $245. Recibo #wn8W adjunto.",26,50,0,0.06,0,0,0,0,1,1,HAM
"Asunto: Gracias por Tu Pedido
Cuerpo: Recordatorio: Reunión el 2023-01-19 a las 17:00. Agenda: Discutir hitos del proyecto.",21,85,0,0.047058823529411764,0,0,0,1,0,1,HAM
"Asunto: Estado de Cuenta Mensual
Cuerpo: El saldo de tu cuenta es $3532. Transacción reciente: $110 el 2023-09-03.",24,73,0,0.0273972602739726,0,0,0,0,1,1,HAM
